InvoiceNumber;DeliveryNoteNumber;CompanyCode;SalesOrg;Division;SoldToNumber;SoldToName;SoldToComMail;SoldToLanguage;SoldToStatus;InvoiceIssueDate;DocumentType;ShipToNumber;ShipToName;DeliveryNoteDate;ShippingPoint
1418807121;4222105078;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.30;K422
1418807122;4222105081;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.30;K422
1418807123;4222105096;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100807676;30% ZK EXW Košice Colnica;2021.08.31;K422
1418807124;4222105102;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807125;4222105098;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807126;4222105100;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807127;4222105101;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100807676;30% ZK EXW Košice Colnica;2021.08.31;K422
1418807128;4222105113;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807129;4222105103;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686744;32% ZK s dopravou Košice Colnica;2021.08.31;K422
1418807130;4222105111;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100807676;30% ZK EXW Košice Colnica;2021.08.31;K422
1418807131;4222105110;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807132;4222105105;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807133;4222105106;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686752;32% ZK EXW Košice Colnica;2021.08.31;K422
1418807134;4222105093;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100807679;30% ZK s dopravou Košice Colnica;2021.08.31;K422
1418807135;4222105107;SK01;SK01;40;0090002446;Zberný kontrakt RMX - Východ;;SK;;2021.09.01;ZF2;0100686744;32% ZK s dopravou Košice Colnica;2021.08.31;K422
1418807138;4222105064;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105067;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105068;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105069;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105070;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105071;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105072;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105073;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105074;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105075;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105076;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.27;K422
1418807138;4222105091;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.30;K422
1418807138;4222105092;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.30;K422
1418807138;4222105115;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105117;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105118;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105119;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105120;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105121;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105122;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105123;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807138;4222105124;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.31;K422
1418807140;4222105041;SK01;SK01;40;0000110090;DUPLOM s.r.o.;duplom@duplom.sk;SK;;2021.09.01;ZF2;0100271585;DUPLOM s.r.o.;2021.08.27;K422
1418807140;4222105042;SK01;SK01;40;0000110090;DUPLOM s.r.o.;duplom@duplom.sk;SK;;2021.09.01;ZF2;0100271585;DUPLOM s.r.o.;2021.08.27;K422
1418807145;4222105057;SK01;SK01;40;0000147762;DELTA ONLINE spol. s r.o.;ekonom@dol.sk;SK;;2021.09.01;ZF2;0100591281;DELTA ONLINE spol. s r.o.;2021.08.27;K422
1418807146;4222105043;SK01;SK01;40;0000156952;MK STAVBRICK, s.r.o.;mkusnir@centrum.sk;SK;;2021.09.01;ZF2;0100778282;MK STAVBRICK, s.r.o.;2021.08.27;K422
1418807148;4222105088;SK01;SK01;40;0000148558;UNIRES - Bau, s.r.o.;ekonomicke@uniresbau.sk;SK;;2021.09.01;ZF2;0100608037;Košice a okolie;2021.08.30;K422
1418807148;4222105089;SK01;SK01;40;0000148558;UNIRES - Bau, s.r.o.;ekonomicke@uniresbau.sk;SK;;2021.09.01;ZF2;0100608037;Košice a okolie;2021.08.30;K422
1418807149;4222105116;SK01;SK01;40;0000108962;HS HSV s.r.o;hros.lubomir@hshsv.sk,michal.hornak@hshsv.sk;SK;;2021.09.01;ZF2;0100691900;Košice mesto a okolie, Colnica;2021.08.31;K422
1418807152;4392100540;SK01;SK01;40;0090002742;Zberný kontrakt RMX - Barca;;SK;;2021.09.01;ZF2;0100804454;32% ZK s dopravou Barca;2021.08.26;K439
1418807153;4392100550;SK01;SK01;40;0090002742;Zberný kontrakt RMX - Barca;;SK;;2021.09.01;ZF2;0100804454;32% ZK s dopravou Barca;2021.08.27;K439
1418807154;4392100554;SK01;SK01;40;0090002742;Zberný kontrakt RMX - Barca;;SK;;2021.09.01;ZF2;0100804454;32% ZK s dopravou Barca;2021.08.31;K439
1418807155;4392100553;SK01;SK01;40;0090002742;Zberný kontrakt RMX - Barca;;SK;;2021.09.01;ZF2;0100804464;32% ZK EXW Barca;2021.08.31;K439
1418807158;4392100551;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.28;K439
1418807158;4392100552;SK01;SK01;40;0000108911;Chemkostav, a.s.;chemkostav@chemkostav.eu,polaskova@chemkostav.eu;SK;;2021.09.01;ZF2;0100771081;Albelli, Košice, 45min.,;2021.08.28;K439
1418807159;4392100555;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100556;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100557;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100558;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100559;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100560;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100561;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100562;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100563;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807159;4392100564;SK01;SK01;40;0000121323;BETPRES, s.r.o.;obchod@betpres.sk;SK;;2021.09.01;ZF2;0100792565;Lorinčík Háje III. fáza;2021.08.31;K439
1418807161;4332103922;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.02;K433
1418807161;4332103933;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.02;K433
1418807161;4332103935;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.02;K433
1418807161;4332103939;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.03;K433
1418807161;4332103955;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.03;K433
1418807161;4332103962;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.03;K433
1418807161;4332103964;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.04;K433
1418807161;4332104007;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104009;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104016;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104017;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104018;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104020;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104021;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.06;K433
1418807161;4332104024;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.10;K433
1418807161;4332104029;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.10;K433
1418807161;4332104042;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.10;K433
1418807161;4332104043;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.10;K433
1418807161;4332104048;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.10;K433
1418807161;4332104056;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.11;K433
1418807161;4332104057;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.11;K433
1418807161;4332104058;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.11;K433
1418807161;4332104064;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.11;K433
1418807161;4332104081;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.12;K433
1418807161;4332104082;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.12;K433
1418807161;4332104086;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.12;K433
1418807161;4332104094;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.12;K433
1418807161;4332104105;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.13;K433
1418807161;4332104106;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.13;K433
1418807161;4332104152;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.17;K433
1418807161;4332104156;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.17;K433
1418807161;4332104161;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.18;K433
1418807161;4332104164;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.18;K433
1418807161;4332104167;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.18;K433
1418807161;4332104191;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.18;K433
1418807161;4332104193;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.18;K433
1418807161;4332104194;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.18;K433
1418807161;4332104207;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104208;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104215;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104218;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104219;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104239;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104240;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.19;K433
1418807161;4332104265;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104266;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104267;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104269;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104290;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104299;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104300;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.20;K433
1418807161;4332104305;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.21;K433
1418807161;4332104309;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.21;K433
1418807161;4332104310;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.21;K433
1418807161;4332104410;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.25;K433
1418807161;4332104411;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.25;K433
1418807161;4332104414;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.25;K433
1418807161;4332104417;SK01;SK01;40;0000108700;Doprastav, a.s.;doprastav@doprastav.sk,efaktury@doprastav.sk,jana.zborovjanova@doprastav.sk;SK;;2021.09.01;ZF2;0100618090;D1 Prešov-západ, Prešov-juh  EXW;2021.08.25;K433
